path,on_pad,best_overlap,pad_frame_count,dog_frame_count,total_frames_checked,best_confidence
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-05-44.mp4,True,0.11,1,14,52,0.658
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-56-02.mp4,True,0.143,6,16,56,0.83
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-08-21.mp4,False,0.0,0,3,32,0.374
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-07-41.mp4,False,0.0,0,13,36,0.775
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-07-25.mp4,False,0.0,0,21,40,0.775
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-09-55.mp4,True,0.171,22,22,34,0.763
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-09-12.mp4,True,0.103,11,12,54,0.855
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-09-35.mp4,True,0.167,15,15,48,0.855
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-11-05.mp4,False,0.0,0,10,32,0.647
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-10-38.mp4,False,0.0,0,13,36,0.804
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-10-08.mp4,True,0.171,8,10,68,0.811
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-13-07.mp4,True,0.109,2,5,44,0.744
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-14-01.mp4,True,0.085,2,9,52,0.818
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-14-50.mp4,True,0.075,1,2,32,0.664
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-11-17.mp4,False,0.0,0,17,56,0.736
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-14-25.mp4,True,0.5,14,18,48,0.792
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-24-32.mp4,True,0.111,1,7,32,0.742
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-47-22.mp4,False,0.0,0,1,36,0.68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-48-35.mp4,False,0.0,0,3,32,0.75
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-47-48.mp4,False,0.0,0,3,36,0.664
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-48-09.mp4,False,0.03,0,5,40,0.678
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-19-35.mp4,True,0.071,1,16,76,0.752
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-23-48.mp4,True,0.144,5,17,68,0.762
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-43-02.mp4,True,0.446,13,24,60,0.799
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-43-35.mp4,True,0.474,19,23,52,0.792
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-54-44.mp4,False,0.0,0,6,32,0.542
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-49-03.mp4,True,0.122,4,12,72,0.792
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-53-50.mp4,True,0.847,10,18,44,0.804
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-43-58.mp4,True,0.204,6,7,116,0.657
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-53-29.mp4,True,1.0,11,12,48,0.765
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-54-12.mp4,True,0.156,1,8,44,0.75
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-52-38.mp4,True,1.0,6,30,92,0.852
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 16-40-10.mp4,True,0.092,3,38,132,0.796
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-49-58.mp4,True,0.129,1,3,316,0.708
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 18-44-37.mp4,True,1.0,38,38,44,0.889
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 18-45-43.mp4,True,1.0,16,16,32,0.794
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 18-45-00.mp4,True,1.0,34,34,48,0.807
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 18-46-04.mp4,True,1.0,40,40,46,0.86
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 18-47-37.mp4,True,1.0,32,32,32,0.88
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 18-46-36.mp4,True,1.0,10,10,44,0.707
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 18-48-16.mp4,True,1.0,29,39,72,0.842
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 18-55-17.mp4,False,0.0,0,9,32,0.778
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 18-55-29.mp4,True,0.154,3,24,140,0.814
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 18-43-46.mp4,True,1.0,52,56,104,0.926
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 21-43-13.mp4,False,0.0,0,4,36,0.688
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 21-41-28.mp4,True,1.0,35,41,48,0.911
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 21-41-53.mp4,True,1.0,62,80,120,0.913
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 22-35-03.mp4,False,0.0,0,26,48,0.822
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 22-39-18.mp4,False,0.0,0,3,64,0.685
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 22-44-53.mp4,False,0.0,0,29,32,0.806
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 22-44-03.mp4,False,0.013,0,39,76,0.623
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 22-48-00.mp4,False,0.009,0,4,36,0.755
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 22-43-11.mp4,True,0.136,2,17,112,0.844
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 22-44-39.mp4,False,0.0,0,11,32,0.83
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 22-45-05.mp4,True,1.0,12,30,52,0.939
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 23-53-59.mp4,False,0.0,0,6,36,0.72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 23-39-10.mp4,True,0.066,2,6,40,0.847
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 22-45-34.mp4,True,1.0,23,25,68,0.902
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 00-01-38.mp4,False,0.0,0,2,36,0.597
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 23-41-07.mp4,True,1.0,30,33,72,0.881
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 00-02-14.mp4,False,0.0,0,7,44,0.887
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 23-41-53.mp4,True,0.331,6,19,92,0.851
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 23-53-03.mp4,False,0.0,0,11,44,0.908
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 23-55-54.mp4,True,0.098,2,11,48,0.826
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 00-02-43.mp4,True,0.104,3,7,40,0.778
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 00-02-59.mp4,True,0.087,1,5,44,0.671
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 00-03-39.mp4,False,0.0,0,2,40,0.67
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 22-33-29.mp4,True,0.085,7,48,100,0.866
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 00-03-58.mp4,True,0.462,2,8,44,0.911
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 00-25-27.mp4,False,0.0,0,1,36,0.776
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 23-56-23.mp4,True,0.893,35,39,84,0.905
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 11-48-48.mp4,False,0.0,0,4,32,0.748
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 00-26-33.mp4,False,0.0,0,10,56,0.708
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 11-55-13.mp4,False,0.0,0,1,32,0.429
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 09-23-59.mp4,True,0.791,25,38,68,0.927
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 11-55-46.mp4,True,0.617,4,6,44,0.9
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 11-56-04.mp4,True,1.0,5,27,64,0.85
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 00-28-02.mp4,False,0.0,0,61,112,0.837
C:\Users\jaysh\TapoVideos\Computer Camera\2026-03-01\2026-03-01 11-53-19.mp4,True,1.0,36,64,224,0.917
