path,dog_detected,best_confidence,dog_frame_count,total_frames_checked
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 00-29-38.mp4,TRUE,0.758,20,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 00-30-03.mp4,TRUE,0.691,8,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 10-22-00.mp4,TRUE,0.825,12,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 10-50-50.mp4,TRUE,0.886,19,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 11-37-28.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 11-37-55.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 11-38-13.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 11-51-46.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 11-58-59.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-14-28.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-15-26.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-18-18.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-20-09.mp4,FALSE,0,0,41
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-20-26.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-21-28.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-22-11.mp4,TRUE,0.815,5,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-27-58.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-29-15.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-29-50.mp4,FALSE,0,0,100
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-30-39.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-33-11.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-33-34.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-34-04.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-34-30.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-47-22.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-48-47.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-49-26.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-50-57.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-51-16.mp4,FALSE,0,0,92
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-52-16.mp4,TRUE,0.905,39,180
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-53-49.mp4,TRUE,0.846,25,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-54-19.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-54-33.mp4,TRUE,0.647,3,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-55-11.mp4,TRUE,0.656,17,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-56-04.mp4,TRUE,0.564,2,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-56-22.mp4,TRUE,0.681,3,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-56-52.mp4,TRUE,0.749,1,31
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-57-04.mp4,TRUE,0.854,8,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-57-18.mp4,TRUE,0.853,14,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 12-57-48.mp4,TRUE,0.927,52,88
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-01-20.mp4,TRUE,0.873,13,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-01-52.mp4,TRUE,0.479,3,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-02-08.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-02-27.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-02-58.mp4,TRUE,0.949,87,124
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-03-58.mp4,TRUE,0.739,12,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-04-16.mp4,TRUE,0.919,12,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-04-46.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-16-37.mp4,TRUE,0.758,3,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-19-22.mp4,TRUE,0.772,6,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-21-04.mp4,TRUE,0.87,9,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-21-57.mp4,FALSE,0,0,29
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-22-09.mp4,TRUE,0.715,3,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-23-01.mp4,TRUE,0.826,22,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 13-23-21.mp4,TRUE,0.895,42,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 14-22-31.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 14-22-46.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-08-41.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-08-57.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-34-42.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-35-08.mp4,FALSE,0,0,42
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-35-26.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-35-48.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-36-18.mp4,FALSE,0,0,108
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-37-40.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-39-40.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-41-35.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-43-08.mp4,FALSE,0,0,104
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-44-19.mp4,TRUE,0.655,6,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-44-52.mp4,TRUE,0.626,3,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-45-12.mp4,TRUE,0.559,6,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-46-40.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-47-11.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-48-20.mp4,TRUE,0.891,40,120
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-50-44.mp4,TRUE,0.828,13,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-51-07.mp4,TRUE,0.893,11,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-51-33.mp4,TRUE,0.602,8,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-51-55.mp4,TRUE,0.811,33,160
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-53-18.mp4,TRUE,0.661,20,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-53-50.mp4,TRUE,0.892,32,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-54-33.mp4,TRUE,0.911,139,140
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-55-45.mp4,TRUE,0.9,19,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-56-23.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-56-43.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-56-58.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-57-18.mp4,TRUE,0.687,22,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-57-37.mp4,TRUE,0.592,11,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-57-52.mp4,FALSE,0,0,90
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-58-34.mp4,FALSE,0,0,73
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-59-06.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 15-59-46.mp4,TRUE,0.602,6,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-00-05.mp4,TRUE,0.548,7,136
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-02-09.mp4,TRUE,0.753,32,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-03-22.mp4,TRUE,0.93,126,272
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-05-37.mp4,TRUE,0.636,9,74
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-06-10.mp4,TRUE,0.753,13,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-06-25.mp4,TRUE,0.845,61,144
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-08-19.mp4,TRUE,0.85,64,107
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-09-07.mp4,TRUE,0.896,41,92
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-15-47.mp4,TRUE,0.785,36,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-16-14.mp4,TRUE,0.706,24,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-16-32.mp4,TRUE,0.746,26,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-17-12.mp4,TRUE,0.834,16,55
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-17-35.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-19-46.mp4,TRUE,0.88,26,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-20-27.mp4,TRUE,0.8,9,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-20-49.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-21-05.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-21-32.mp4,TRUE,0.882,42,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-22-04.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-22-27.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-22-43.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-23-05.mp4,TRUE,0.654,9,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-23-32.mp4,TRUE,0.884,9,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-23-47.mp4,TRUE,0.746,9,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-24-57.mp4,TRUE,0.356,1,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-25-35.mp4,TRUE,0.535,1,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-25-55.mp4,TRUE,0.823,30,140
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-27-50.mp4,TRUE,0.735,7,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-28-24.mp4,TRUE,0.654,4,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 16-28-50.mp4,TRUE,0.723,15,212
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 17-21-52.mp4,TRUE,0.852,70,124
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 17-22-53.mp4,TRUE,0.767,42,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 17-23-30.mp4,TRUE,0.932,194,300
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 17-26-02.mp4,TRUE,0.917,39,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 17-26-36.mp4,TRUE,0.843,48,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 17-27-37.mp4,TRUE,0.856,9,51
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 17-28-00.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 17-28-26.mp4,TRUE,0.931,35,112
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 17-29-23.mp4,TRUE,0.951,80,80
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 17-30-05.mp4,TRUE,0.929,24,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-02-20.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-22-30.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-22-47.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-23-27.mp4,FALSE,0,0,43
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-23-46.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-24-26.mp4,TRUE,0.398,1,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-25-10.mp4,TRUE,0.497,2,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-25-31.mp4,TRUE,0.813,9,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-25-43.mp4,TRUE,0.808,9,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-25-58.mp4,TRUE,0.864,24,80
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-26-52.mp4,TRUE,0.804,20,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-27-26.mp4,TRUE,0.79,20,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-27-42.mp4,TRUE,0.911,44,172
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-29-05.mp4,TRUE,0.737,1,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-29-28.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-29-54.mp4,TRUE,0.858,35,112
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-30-53.mp4,TRUE,0.88,27,170
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-32-12.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-32-42.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-34-33.mp4,FALSE,0,0,28
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-34-49.mp4,TRUE,0.53,1,28
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-35-23.mp4,TRUE,0.909,31,77
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-36-02.mp4,TRUE,0.773,15,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-39-53.mp4,FALSE,0,0,39
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-40-10.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-40-37.mp4,TRUE,0.796,36,92
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-41-24.mp4,TRUE,0.873,18,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-41-48.mp4,TRUE,0.871,2,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-44-34.mp4,FALSE,0,0,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-45-12.mp4,FALSE,0,0,112
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-46-03.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-46-14.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-46-39.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-47-15.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-47-39.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-47-55.mp4,FALSE,0,0,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-48-37.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-49-11.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-49-26.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-50-07.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-50-38.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-54-51.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-55-53.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 18-56-28.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-00-26.mp4,FALSE,0,0,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-04-37.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-07-18.mp4,TRUE,0.578,3,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-08-02.mp4,TRUE,0.724,14,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-09-39.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-10-01.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-10-18.mp4,FALSE,0,0,80
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-12-19.mp4,TRUE,0.9,6,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-19-07.mp4,TRUE,0.811,15,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-20-55.mp4,TRUE,0.809,13,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-21-10.mp4,TRUE,0.727,10,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-21-31.mp4,TRUE,0.882,23,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-21-59.mp4,TRUE,0.803,2,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-23-11.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-25-09.mp4,TRUE,0.712,8,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-25-39.mp4,TRUE,0.766,4,28
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-26-17.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-26-43.mp4,TRUE,0.803,10,96
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-27-58.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-28-34.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-28-54.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-29-20.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-30-38.mp4,FALSE,0,0,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-33-22.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-33-59.mp4,TRUE,0.847,48,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-34-36.mp4,TRUE,0.879,10,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-35-04.mp4,TRUE,0.672,4,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-35-19.mp4,TRUE,0.872,57,172
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-36-53.mp4,TRUE,0.84,34,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-37-44.mp4,TRUE,0.87,32,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-37-59.mp4,TRUE,0.871,19,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-39-35.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-39-53.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-40-33.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-41-10.mp4,FALSE,0,0,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-41-41.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-42-15.mp4,FALSE,0,0,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-42-45.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-43-39.mp4,FALSE,0,0,92
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-44-33.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-45-57.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-46-15.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-46-34.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-47-01.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-47-35.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-47-58.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-52-57.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-53-39.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 19-57-41.mp4,FALSE,0,0,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 20-02-14.mp4,FALSE,0,0,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 20-04-21.mp4,FALSE,0,0,76
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 20-05-07.mp4,FALSE,0,0,57
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 20-05-41.mp4,FALSE,0,0,17
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-25\2026-02-25 20-06-13.mp4,FALSE,0,0,56
